time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,7.091574454926091,1.2113009034232003,20.119234473080255,6.270980858910981,5.743976373427397,0.0,6.852770433161845,0.8585910598253679,4.081316704069595,-0.09241280913996469,-0.27835873717999615,0.0,430.4644524276931,428.30393228849465,430.87207560004424,429.09519171762685
3.5400000000000027,7.511513036550808,1.2625751268662364,20.362159951715487,6.265596119611946,5.727536069538612,0.0,7.1457446911776215,0.8501422527705784,4.014790866723128,-0.08488689331826921,-0.26649020756223296,0.0,454.6281949780623,455.504285093513,453.7333182426625,454.3307080366294
3.6000000000000028,7.94847647631146,1.3132832424292007,20.59975628555305,6.260858872105633,5.71156600167571,0.0,7.420213978370115,0.8398002755724633,3.903978570138093,-0.06915698667287437,-0.2655320863879641,0.0,441.5620227414995,441.5691417439759,441.021380213118,442.3139351594175
3.660000000000003,8.402911266525166,1.3632778988233016,20.83187608116563,6.257113250067437,5.696142994768646,0.0,7.727953714431371,0.8264226273555905,3.831877050629872,-0.0515546568028275,-0.24398641076137842,0.0,458.11056494200557,459.7563350355385,458.05933109005474,459.4546068139086
3.720000000000003,8.876825989233227,1.412384802989316,21.06080786425106,6.254640099019184,5.681187420868026,0.0,8.069309054728729,0.8103009003128835,3.7973849297290316,-0.025996578333626022,-0.26269645649784534,0.0,476.79923371901015,475.3089305447841,474.9818181050754,476.93746061820036
3.780000000000003,9.368672351754075,1.4606057060922868,21.283581431167086,6.252843941225546,5.665544224290709,0.0,8.325963358506177,0.7969879958882755,3.6275634410944595,-0.039284549223973564,-0.2570418100339135,0.0,429.00695815610516,429.4159086993011,430.2483360653438,429.12111241786295
3.840000000000003,9.878736259175284,1.5078916626037646,21.499834399121053,6.250864441265879,5.650049108826487,0.0,8.676156012993513,0.7791025412205063,3.5789496061064217,-0.022700162711107464,-0.2607833030449948,0.0,477.85380886131514,477.506406087026,477.563129722309,478.82643132010037
3.900000000000003,10.409314157881937,1.5541101507819712,21.712116664547015,6.249341189947286,5.634505381245564,0.0,9.009757816955213,0.761468372427561,3.4953940462476876,-0.031390883241397605,-0.25583143249267387,0.0,469.1099129944418,469.4307644950833,470.683476067596,470.0101148052253
3.960000000000003,10.959148175476289,1.5992934937651022,21.918054158821306,6.248353275880174,5.618702211631566,0.0,9.318055073423388,0.7446062873959495,3.367768779584615,0.003335069246196705,-0.2860689055392208,0.0,457.8436337893547,455.3612244823006,456.7330969030626,459.4952032351499
4.020000000000002,11.527279075861436,1.6434767515555952,22.115774542149506,6.248691365046419,5.601714249303296,0.0,9.61970106784668,0.7282457056381149,3.2214376300018905,0.009877789086056792,-0.27783820654884084,0.0,452.98776559145506,453.5697835759304,454.3715610513018,454.8958771310913
4.080000000000001,12.114143508586851,1.6866688420105806,22.305192834280714,6.249186422679177,5.5858696584788845,0.0,9.942289815878237,0.711591420126275,3.090872420388036,0.004780725783590042,-0.24538137668861898,0.0,462.2717358242668,464.7545976721084,464.8649701624747,464.4651324632469
4.14,12.719423370941586,1.7289160921352926,22.485397065075098,6.249318512487836,5.571732944428598,0.0,10.23354072273223,0.6967081880102055,2.914821731877507,-0.003533416517333166,-0.22104236271128677,0.0,449.3109804988778,451.22535543676787,449.84231157383505,449.1682596592138
